num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,booking_destination,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,origin,destination,country_route
2,Internet,RoundTrip,82,6,4,Tue,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,297,6,16,Sun,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
3,Internet,RoundTrip,14,6,7,Sun,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,346,6,11,Mon,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,98,6,4,Sun,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
4,Internet,RoundTrip,45,6,11,Mon,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,31,6,12,Mon,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Mobile,RoundTrip,113,6,14,Mon,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,325,6,7,Tue,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,17,6,18,Fri,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,239,6,12,Tue,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Mobile,RoundTrip,268,6,0,Wed,AKLKUL,New Zealand,Malaysia,0,1,0,8.83,1,AKL,KUL,New Zealand to Malaysia
1,Internet,RoundTrip,2,6,3,Thu,AKLKUL,New Zealand,Malaysia,1,0,0,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Internet,RoundTrip,170,6,11,Sun,AKLKUL,New Zealand,Malaysia,1,0,1,8.83,1,AKL,KUL,New Zealand to Malaysia
3,Internet,RoundTrip,85,6,1,Fri,AKLKUL,New Zealand,Malaysia,1,1,1,8.83,1,AKL,KUL,New Zealand to Malaysia
2,Mobile,RoundTrip,430,6,6,Mon,AORMEL,Malaysia,Australia,1,0,1,8.83,1,AOR,MEL,Malaysia to Australia
4,Internet,RoundTrip,131,6,9,Sun,AORPER,Malaysia,Australia,1,0,0,5.62,1,AOR,PER,Malaysia to Australia
5,Internet,RoundTrip,61,6,6,Tue,BDOICN,Indonesia,South Korea,1,0,0,6.62,1,BDO,ICN,Indonesia to South Korea
2,Mobile,RoundTrip,42,6,12,Sat,BDOICN,Indonesia,South Korea,1,1,0,6.62,1,BDO,ICN,Indonesia to South Korea
1,Internet,RoundTrip,8,6,1,Tue,BDOKIX,Indonesia,Japan,1,0,1,7.0,1,BDO,KIX,Indonesia to Japan
1,Internet,RoundTrip,29,6,12,Tue,BDOKIX,Indonesia,Japan,1,0,1,7.0,1,BDO,KIX,Indonesia to Japan
1,Internet,RoundTrip,346,6,3,Mon,BDOKIX,Indonesia,Japan,0,0,0,7.0,1,BDO,KIX,Indonesia to Japan
1,Internet,RoundTrip,26,6,6,Mon,BDOKIX,Indonesia,Japan,1,0,0,7.0,1,BDO,KIX,Indonesia to Japan
1,Mobile,RoundTrip,32,6,9,Sat,BDOMEL,Indonesia,Australia,0,0,0,8.83,1,BDO,MEL,Indonesia to Australia
1,Mobile,RoundTrip,31,6,10,Thu,BDOTPE,Indonesia,Taiwan,1,1,0,4.67,1,BDO,TPE,Indonesia to Taiwan
1,Internet,RoundTrip,8,6,1,Mon,BKICTS,Malaysia,Japan,1,1,0,8.67,1,BKI,CTS,Malaysia to Japan
3,Internet,RoundTrip,367,6,5,Mon,BKICTS,Malaysia,Japan,1,1,0,8.67,1,BKI,CTS,Malaysia to Japan
2,Internet,RoundTrip,236,6,8,Thu,BKICTS,Malaysia,Japan,1,1,1,8.67,1,BKI,CTS,Malaysia to Japan
4,Internet,RoundTrip,111,6,12,Thu,BKICTU,Malaysia,China,1,0,0,4.72,1,BKI,CTU,Malaysia to China
1,Internet,RoundTrip,298,6,11,Wed,BKICTU,Malaysia,China,1,0,0,4.72,1,BKI,CTU,Malaysia to China
2,Internet,RoundTrip,23,6,16,Sun,BKICTU,Malaysia,China,1,0,0,4.72,1,BKI,CTU,Malaysia to China
1,Internet,RoundTrip,47,6,1,Sat,BKIHND,Malaysia,Japan,0,0,1,7.57,1,BKI,HND,Malaysia to Japan
1,Internet,RoundTrip,227,6,11,Mon,BKIHND,Malaysia,Japan,1,1,1,7.57,1,BKI,HND,Malaysia to Japan
1,Internet,RoundTrip,99,6,14,Thu,BKIHND,Malaysia,Japan,1,0,0,7.57,1,BKI,HND,Malaysia to Japan
1,Internet,RoundTrip,46,6,12,Thu,BKIHND,Malaysia,Japan,1,0,0,7.57,1,BKI,HND,Malaysia to Japan
1,Internet,RoundTrip,219,6,10,Mon,BKIHND,Malaysia,Japan,1,0,0,7.57,1,BKI,HND,Malaysia to Japan
2,Internet,RoundTrip,165,6,14,Sat,BKIHND,Malaysia,Japan,1,0,1,7.57,1,BKI,HND,Malaysia to Japan
1,Internet,RoundTrip,17,6,8,Fri,BKIHND,Malaysia,Japan,0,0,1,7.57,1,BKI,HND,Malaysia to Japan
1,Internet,RoundTrip,34,6,10,Sat,BKIHND,Malaysia,Japan,1,0,1,7.57,1,BKI,HND,Malaysia to Japan
1,Internet,RoundTrip,237,6,2,Thu,BKIICN,Malaysia,South Korea,1,0,0,6.62,1,BKI,ICN,Malaysia to South Korea
4,Internet,RoundTrip,89,6,2,Mon,BKIICN,Malaysia,South Korea,1,1,0,6.62,1,BKI,ICN,Malaysia to South Korea
1,Internet,RoundTrip,136,6,7,Thu,BKIICN,Malaysia,South Korea,1,1,0,6.62,1,BKI,ICN,Malaysia to South Korea
2,Internet,RoundTrip,16,6,18,Sat,BKIICN,Malaysia,South Korea,1,0,0,6.62,1,BKI,ICN,Malaysia to South Korea
2,Internet,RoundTrip,392,6,18,Mon,BKIICN,Malaysia,South Korea,1,1,1,6.62,1,BKI,ICN,Malaysia to South Korea
3,Internet,RoundTrip,10,6,9,Fri,BKIICN,Malaysia,South Korea,1,0,0,6.62,1,BKI,ICN,Malaysia to South Korea
3,Internet,RoundTrip,278,6,1,Thu,BKIICN,Malaysia,South Korea,0,0,0,6.62,1,BKI,ICN,Malaysia to South Korea
2,Internet,RoundTrip,279,6,11,Wed,BKIICN,Malaysia,South Korea,1,1,0,6.62,1,BKI,ICN,Malaysia to South Korea
1,Internet,RoundTrip,238,6,6,Mon,BKIICN,Malaysia,South Korea,1,0,0,6.62,1,BKI,ICN,Malaysia to South Korea
4,Internet,RoundTrip,38,6,8,Mon,BKIICN,Malaysia,South Korea,1,0,0,6.62,1,BKI,ICN,Malaysia to South Korea
1,Internet,RoundTrip,10,6,7,Tue,BKIICN,Malaysia,South Korea,0,1,0,6.62,1,BKI,ICN,Malaysia to South Korea
4,Internet,RoundTrip,237,6,2,Thu,BKIICN,Malaysia,South Korea,1,0,0,6.62,1,BKI,ICN,Malaysia to South Korea
2,Internet,RoundTrip,141,6,11,Tue,BKIICN,Malaysia,South Korea,1,0,0,6.62,1,BKI,ICN,Malaysia to South Korea
1,Internet,RoundTrip,63,6,9,Mon,BKIICN,Malaysia,South Korea,1,1,0,6.62,1,BKI,ICN,Malaysia to South Korea
2,Internet,RoundTrip,67,6,5,Mon,BKIICN,Malaysia,South Korea,1,0,1,6.62,1,BKI,ICN,Malaysia to South Korea
1,Internet,RoundTrip,127,6,7,Mon,BKIICN,Malaysia,South Korea,1,0,0,6.62,1,BKI,ICN,Malaysia to South Korea
2,Internet,RoundTrip,257,6,4,Sun,BKIKIX,Malaysia,Japan,1,1,1,7.0,1,BKI,KIX,Malaysia to Japan
2,Internet,RoundTrip,257,6,4,Sun,BKIKIX,Malaysia,Japan,1,1,1,7.0,1,BKI,KIX,Malaysia to Japan
2,Internet,RoundTrip,257,6,4,Sun,BKIKIX,Malaysia,Japan,1,1,1,7.0,1,BKI,KIX,Malaysia to Japan
1,Internet,RoundTrip,6,6,4,Wed,BKIKIX,Malaysia,Japan,0,0,0,7.0,1,BKI,KIX,Malaysia to Japan
1,Internet,RoundTrip,257,6,4,Sun,BKIKIX,Malaysia,Japan,1,1,1,7.0,1,BKI,KIX,Malaysia to Japan
1,Internet,RoundTrip,262,6,7,Mon,BKIKIX,Malaysia,Japan,1,1,1,7.0,1,BKI,KIX,Malaysia to Japan
1,Internet,RoundTrip,257,6,4,Sun,BKIKIX,Malaysia,Japan,1,1,1,7.0,1,BKI,KIX,Malaysia to Japan
2,Internet,RoundTrip,348,6,19,Wed,BKIKIX,Malaysia,Japan,1,1,1,7.0,1,BKI,KIX,Malaysia to Japan
2,Internet,RoundTrip,17,6,7,Tue,BKIKIX,Malaysia,Japan,1,1,0,7.0,1,BKI,KIX,Malaysia to Japan
1,Internet,RoundTrip,278,6,9,Mon,BKIKIX,Malaysia,Japan,1,1,1,7.0,1,BKI,KIX,Malaysia to Japan
1,Internet,RoundTrip,124,6,5,Tue,BKIKIX,Malaysia,Japan,0,0,1,7.0,1,BKI,KIX,Malaysia to Japan
2,Internet,RoundTrip,19,6,12,Fri,BKIKIX,Malaysia,Japan,1,0,0,7.0,1,BKI,KIX,Malaysia to Japan
2,Internet,RoundTrip,78,6,2,Mon,BKIKIX,Malaysia,Japan,1,1,0,7.0,1,BKI,KIX,Malaysia to Japan
4,Internet,RoundTrip,81,6,16,Sat,BKIKIX,Malaysia,Japan,1,0,1,7.0,1,BKI,KIX,Malaysia to Japan
1,Internet,RoundTrip,13,6,3,Thu,BKIMEL,Malaysia,Australia,1,0,1,8.83,1,BKI,MEL,Malaysia to Australia
2,Internet,RoundTrip,239,6,8,Sun,BKIMEL,Malaysia,Australia,1,0,0,8.83,1,BKI,MEL,Malaysia to Australia
3,Internet,RoundTrip,128,6,16,Thu,BKIMEL,Malaysia,Australia,1,1,1,8.83,1,BKI,MEL,Malaysia to Australia
1,Internet,RoundTrip,8,6,2,Tue,BKIMEL,Malaysia,Australia,1,0,0,8.83,1,BKI,MEL,Malaysia to Australia
3,Internet,RoundTrip,128,6,16,Thu,BKIMEL,Malaysia,Australia,1,1,1,8.83,1,BKI,MEL,Malaysia to Australia
2,Internet,RoundTrip,19,6,11,Thu,BKIMEL,Malaysia,Australia,1,0,0,8.83,1,BKI,MEL,Malaysia to Australia
3,Mobile,RoundTrip,26,6,14,Mon,BKIMEL,Malaysia,Australia,1,1,0,8.83,1,BKI,MEL,Malaysia to Australia
1,Internet,RoundTrip,4,6,9,Tue,BKIMEL,Malaysia,Australia,1,1,1,8.83,1,BKI,MEL,Malaysia to Australia
2,Mobile,RoundTrip,60,6,11,Sun,BKIMEL,Malaysia,Australia,1,1,1,8.83,1,BKI,MEL,Malaysia to Australia
1,Internet,RoundTrip,3,6,7,Wed,BKIMEL,Malaysia,Australia,0,1,1,8.83,1,BKI,MEL,Malaysia to Australia
1,Internet,RoundTrip,235,6,7,Tue,BKIMEL,Malaysia,Australia,1,1,1,8.83,1,BKI,MEL,Malaysia to Australia
1,Internet,RoundTrip,15,6,3,Mon,BKIMEL,Malaysia,Australia,0,0,0,8.83,1,BKI,MEL,Malaysia to Australia
1,Internet,RoundTrip,198,6,16,Sat,BKIOOL,Malaysia,Australia,0,0,0,8.83,1,BKI,OOL,Malaysia to Australia
4,Internet,RoundTrip,69,6,2,Thu,BKIOOL,Malaysia,Australia,1,1,1,8.83,1,BKI,OOL,Malaysia to Australia
1,Internet,RoundTrip,25,6,8,Thu,BKIOOL,Malaysia,Australia,0,0,0,8.83,1,BKI,OOL,Malaysia to Australia
2,Internet,RoundTrip,48,6,4,Sat,BKIOOL,Malaysia,Australia,1,1,1,8.83,1,BKI,OOL,Malaysia to Australia
1,Internet,RoundTrip,8,6,23,Mon,BKIPEK,Malaysia,China,1,1,1,6.42,1,BKI,PEK,Malaysia to China
2,Internet,RoundTrip,51,6,6,Mon,BKIPEK,Malaysia,China,1,0,0,6.42,1,BKI,PEK,Malaysia to China
4,Internet,RoundTrip,101,6,2,Tue,BKIPEK,Malaysia,China,1,0,0,6.42,1,BKI,PEK,Malaysia to China
2,Internet,RoundTrip,38,6,4,Wed,BKIPEK,Malaysia,China,1,1,1,6.42,1,BKI,PEK,Malaysia to China
3,Internet,RoundTrip,2,6,23,Mon,BKIPEK,Malaysia,China,1,1,1,6.42,1,BKI,PEK,Malaysia to China
2,Internet,RoundTrip,119,6,9,Fri,BKIPEK,Malaysia,China,1,0,0,6.42,1,BKI,PEK,Malaysia to China
3,Internet,RoundTrip,78,6,13,Tue,BKIPEK,Malaysia,China,1,0,0,6.42,1,BKI,PEK,Malaysia to China
1,Internet,RoundTrip,36,6,9,Tue,BKIPEK,Malaysia,China,0,0,0,6.42,1,BKI,PEK,Malaysia to China
1,Mobile,RoundTrip,3,6,8,Mon,BKIPER,Malaysia,Australia,1,1,1,5.62,1,BKI,PER,Malaysia to Australia
1,Internet,RoundTrip,140,6,16,Thu,BKIPER,Malaysia,Australia,0,0,0,5.62,1,BKI,PER,Malaysia to Australia
1,Internet,RoundTrip,190,6,4,Thu,BKIPUS,Malaysia,South Korea,0,0,0,6.33,1,BKI,PUS,Malaysia to South Korea
1,Internet,RoundTrip,92,6,15,Thu,BKIPUS,Malaysia,South Korea,1,1,1,6.33,1,BKI,PUS,Malaysia to South Korea
2,Internet,RoundTrip,351,6,3,Sat,BKIPUS,Malaysia,South Korea,1,0,0,6.33,1,BKI,PUS,Malaysia to South Korea
2,Internet,RoundTrip,76,6,4,Tue,BKIPUS,Malaysia,South Korea,1,1,1,6.33,1,BKI,PUS,Malaysia to South Korea
2,Internet,RoundTrip,39,6,8,Thu,BKIPUS,Malaysia,South Korea,1,0,0,6.33,1,BKI,PUS,Malaysia to South Korea
1,Internet,RoundTrip,92,6,16,Thu,BKIPUS,Malaysia,South Korea,1,1,1,6.33,1,BKI,PUS,Malaysia to South Korea
2,Internet,RoundTrip,4,6,10,Mon,BKIPUS,Malaysia,South Korea,0,0,0,6.33,1,BKI,PUS,Malaysia to South Korea
2,Internet,RoundTrip,355,6,12,Mon,BKIPUS,Malaysia,South Korea,0,0,0,6.33,1,BKI,PUS,Malaysia to South Korea
3,Internet,RoundTrip,431,6,17,Sat,BKIPUS,Malaysia,South Korea,1,0,0,6.33,1,BKI,PUS,Malaysia to South Korea
2,Internet,RoundTrip,49,6,4,Sat,BKIPVG,Malaysia,China,1,0,0,5.33,1,BKI,PVG,Malaysia to China
1,Internet,RoundTrip,11,6,13,Thu,BKISYD,Malaysia,Australia,0,0,1,8.58,1,BKI,SYD,Malaysia to Australia
2,Internet,RoundTrip,87,6,9,Mon,BKISYD,Malaysia,Australia,1,1,1,8.58,1,BKI,SYD,Malaysia to Australia
3,Internet,RoundTrip,404,6,2,Sun,BKISYD,Malaysia,Australia,1,0,1,8.58,1,BKI,SYD,Malaysia to Australia
2,Internet,RoundTrip,221,6,5,Thu,BLRMEL,India,Australia,1,1,0,8.83,1,BLR,MEL,India to Australia
2,Internet,RoundTrip,246,6,4,Sun,BLRSYD,India,Australia,0,1,0,8.58,1,BLR,SYD,India to Australia
2,Internet,RoundTrip,31,6,22,Sat,BTUICN,Malaysia,South Korea,1,0,1,6.62,1,BTU,ICN,Malaysia to South Korea
2,Internet,RoundTrip,47,6,14,Thu,BTUICN,Malaysia,South Korea,1,1,1,6.62,1,BTU,ICN,Malaysia to South Korea
2,Internet,RoundTrip,228,6,14,Tue,BTUICN,Malaysia,South Korea,1,1,1,6.62,1,BTU,ICN,Malaysia to South Korea
2,Internet,RoundTrip,273,6,11,Tue,BTUPER,Malaysia,Australia,1,1,0,5.62,1,BTU,PER,Malaysia to Australia
1,Mobile,RoundTrip,17,6,7,Wed,BTUPER,Malaysia,Australia,1,1,0,5.62,1,BTU,PER,Malaysia to Australia
2,Internet,RoundTrip,80,6,14,Fri,BTUPER,Malaysia,Australia,0,0,0,5.62,1,BTU,PER,Malaysia to Australia
2,Internet,RoundTrip,20,6,6,Sun,BWNPER,Brunei,Australia,1,1,0,5.62,1,BWN,PER,Brunei to Australia
2,Internet,RoundTrip,25,6,1,Wed,BWNPER,Brunei,Australia,1,0,0,5.62,1,BWN,PER,Brunei to Australia
3,Internet,RoundTrip,42,6,0,Fri,BWNPER,Brunei,Australia,1,0,0,5.62,1,BWN,PER,Brunei to Australia
1,Internet,RoundTrip,13,6,3,Sat,BWNTPE,Brunei,Taiwan,1,1,0,4.67,1,BWN,TPE,Brunei to Taiwan
2,Internet,RoundTrip,79,6,4,Tue,BWNTPE,Brunei,Taiwan,1,0,1,4.67,1,BWN,TPE,Brunei to Taiwan
1,Internet,RoundTrip,192,6,5,Sun,BWNTPE,Brunei,Taiwan,1,0,1,4.67,1,BWN,TPE,Brunei to Taiwan
3,Internet,RoundTrip,47,6,16,Wed,CANMRU,China,Mauritius,1,0,1,7.42,1,CAN,MRU,China to Mauritius
2,Internet,RoundTrip,54,6,15,Mon,CANMRU,China,Mauritius,0,0,0,7.42,1,CAN,MRU,China to Mauritius
2,Internet,RoundTrip,195,6,9,Tue,CANMRU,China,Mauritius,1,0,0,7.42,1,CAN,MRU,China to Mauritius
1,Internet,RoundTrip,215,6,16,Fri,CANPER,China,Australia,1,1,1,5.62,1,CAN,PER,China to Australia
2,Mobile,RoundTrip,150,6,5,Mon,CANSYD,China,Australia,0,1,1,8.58,1,CAN,SYD,China to Australia
1,Internet,RoundTrip,67,6,11,Tue,CCUOOL,India,Australia,1,0,0,8.83,1,CCU,OOL,India to Australia
2,Internet,RoundTrip,106,6,17,Mon,CCUTPE,India,Taiwan,1,0,0,4.67,1,CCU,TPE,India to Taiwan
3,Internet,RoundTrip,28,6,7,Sat,CCUTPE,India,Taiwan,1,0,1,4.67,1,CCU,TPE,India to Taiwan
2,Internet,RoundTrip,6,6,11,Thu,CEBOOL,Philippines,Australia,0,0,1,8.83,1,CEB,OOL,Philippines to Australia
1,Mobile,RoundTrip,22,6,8,Mon,CGKCTS,Indonesia,Japan,0,1,1,8.67,1,CGK,CTS,Indonesia to Japan
2,Internet,RoundTrip,15,6,5,Tue,CGKCTS,Indonesia,Japan,0,0,0,8.67,1,CGK,CTS,Indonesia to Japan
1,Internet,RoundTrip,70,6,6,Tue,CGKCTS,Indonesia,Japan,1,0,1,8.67,1,CGK,CTS,Indonesia to Japan
1,Mobile,RoundTrip,20,6,6,Wed,CGKCTS,Indonesia,Japan,1,0,1,8.67,1,CGK,CTS,Indonesia to Japan
3,Internet,RoundTrip,113,6,7,Wed,CGKCTS,Indonesia,Japan,1,1,0,8.67,1,CGK,CTS,Indonesia to Japan
1,Mobile,RoundTrip,22,6,8,Mon,CGKCTS,Indonesia,Japan,1,1,1,8.67,1,CGK,CTS,Indonesia to Japan
2,Internet,RoundTrip,348,6,17,Thu,CGKCTS,Indonesia,Japan,0,0,0,8.67,1,CGK,CTS,Indonesia to Japan
3,Internet,RoundTrip,35,6,3,Sun,CGKHGH,Indonesia,China,1,1,0,5.07,1,CGK,HGH,Indonesia to China
2,Internet,RoundTrip,82,6,4,Thu,CGKHGH,Indonesia,China,1,0,0,5.07,1,CGK,HGH,Indonesia to China
1,Internet,RoundTrip,303,6,6,Tue,CGKHGH,Indonesia,China,0,0,1,5.07,1,CGK,HGH,Indonesia to China
1,Internet,RoundTrip,234,6,5,Mon,CGKHND,Indonesia,Japan,0,0,0,7.57,1,CGK,HND,Indonesia to Japan
2,Internet,RoundTrip,81,6,10,Thu,CGKHND,Indonesia,Japan,1,0,0,7.57,1,CGK,HND,Indonesia to Japan
2,Internet,RoundTrip,31,6,8,Sat,CGKHND,Indonesia,Japan,1,0,0,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,36,6,12,Tue,CGKHND,Indonesia,Japan,0,0,0,7.57,1,CGK,HND,Indonesia to Japan
2,Internet,RoundTrip,240,6,16,Fri,CGKHND,Indonesia,Japan,1,1,0,7.57,1,CGK,HND,Indonesia to Japan
3,Internet,RoundTrip,12,6,15,Mon,CGKHND,Indonesia,Japan,1,1,1,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,20,6,11,Tue,CGKHND,Indonesia,Japan,1,1,1,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,13,6,1,Wed,CGKHND,Indonesia,Japan,1,0,0,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,281,6,0,Fri,CGKHND,Indonesia,Japan,1,0,0,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,60,6,17,Sat,CGKHND,Indonesia,Japan,0,1,0,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,245,6,2,Tue,CGKHND,Indonesia,Japan,0,0,1,7.57,1,CGK,HND,Indonesia to Japan
2,Internet,RoundTrip,39,6,9,Sat,CGKHND,Indonesia,Japan,1,0,0,7.57,1,CGK,HND,Indonesia to Japan
2,Internet,RoundTrip,95,6,7,Wed,CGKHND,Indonesia,Japan,1,0,0,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,247,6,13,Tue,CGKHND,Indonesia,Japan,0,0,0,7.57,1,CGK,HND,Indonesia to Japan
2,Internet,RoundTrip,323,6,16,Mon,CGKHND,Indonesia,Japan,1,0,0,7.57,1,CGK,HND,Indonesia to Japan
1,Mobile,RoundTrip,234,6,5,Mon,CGKHND,Indonesia,Japan,1,0,0,7.57,1,CGK,HND,Indonesia to Japan
3,Internet,RoundTrip,241,6,3,Thu,CGKHND,Indonesia,Japan,1,0,1,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,85,6,8,Wed,CGKHND,Indonesia,Japan,0,0,1,7.57,1,CGK,HND,Indonesia to Japan
2,Internet,RoundTrip,385,6,10,Wed,CGKHND,Indonesia,Japan,1,0,1,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,66,6,8,Tue,CGKHND,Indonesia,Japan,1,0,0,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,2,6,14,Fri,CGKHND,Indonesia,Japan,0,0,1,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,289,6,9,Mon,CGKHND,Indonesia,Japan,0,0,0,7.57,1,CGK,HND,Indonesia to Japan
4,Internet,RoundTrip,104,6,9,Wed,CGKHND,Indonesia,Japan,1,0,0,7.57,1,CGK,HND,Indonesia to Japan
3,Internet,RoundTrip,18,6,0,Tue,CGKHND,Indonesia,Japan,1,0,1,7.57,1,CGK,HND,Indonesia to Japan
3,Internet,RoundTrip,351,6,5,Tue,CGKHND,Indonesia,Japan,1,0,0,7.57,1,CGK,HND,Indonesia to Japan
3,Internet,RoundTrip,119,6,14,Sun,CGKHND,Indonesia,Japan,1,0,1,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,128,6,11,Tue,CGKHND,Indonesia,Japan,1,1,1,7.57,1,CGK,HND,Indonesia to Japan
5,Internet,RoundTrip,163,6,6,Sat,CGKHND,Indonesia,Japan,1,0,0,7.57,1,CGK,HND,Indonesia to Japan
3,Internet,RoundTrip,114,6,8,Tue,CGKHND,Indonesia,Japan,1,0,1,7.57,1,CGK,HND,Indonesia to Japan
2,Internet,RoundTrip,49,6,3,Wed,CGKHND,Indonesia,Japan,1,0,0,7.57,1,CGK,HND,Indonesia to Japan
4,Internet,RoundTrip,281,6,22,Sun,CGKHND,Indonesia,Japan,1,1,1,7.57,1,CGK,HND,Indonesia to Japan
2,Internet,RoundTrip,408,6,16,Sun,CGKHND,Indonesia,Japan,1,0,1,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,35,6,1,Mon,CGKHND,Indonesia,Japan,1,1,1,7.57,1,CGK,HND,Indonesia to Japan
3,Internet,RoundTrip,299,6,10,Fri,CGKHND,Indonesia,Japan,1,0,0,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,385,6,10,Wed,CGKHND,Indonesia,Japan,0,0,1,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,406,6,15,Sun,CGKHND,Indonesia,Japan,1,0,0,7.57,1,CGK,HND,Indonesia to Japan
2,Internet,RoundTrip,193,6,8,Fri,CGKHND,Indonesia,Japan,1,0,1,7.57,1,CGK,HND,Indonesia to Japan
2,Internet,RoundTrip,59,6,13,Thu,CGKHND,Indonesia,Japan,1,1,1,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,333,6,4,Tue,CGKHND,Indonesia,Japan,0,0,0,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,159,6,8,Tue,CGKHND,Indonesia,Japan,0,0,1,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,247,6,14,Tue,CGKHND,Indonesia,Japan,0,0,0,7.57,1,CGK,HND,Indonesia to Japan
2,Internet,RoundTrip,216,6,11,Mon,CGKHND,Indonesia,Japan,0,0,1,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,17,6,7,Sat,CGKHND,Indonesia,Japan,1,1,1,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,13,6,11,Thu,CGKHND,Indonesia,Japan,1,0,1,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,105,6,1,Wed,CGKHND,Indonesia,Japan,1,1,1,7.57,1,CGK,HND,Indonesia to Japan
3,Internet,RoundTrip,250,6,9,Mon,CGKICN,Indonesia,South Korea,1,0,0,6.62,1,CGK,ICN,Indonesia to South Korea
1,Internet,RoundTrip,279,6,5,Tue,CGKICN,Indonesia,South Korea,0,1,0,6.62,1,CGK,ICN,Indonesia to South Korea
1,Internet,RoundTrip,57,6,15,Wed,CGKICN,Indonesia,South Korea,1,0,1,6.62,1,CGK,ICN,Indonesia to South Korea
1,Internet,RoundTrip,24,6,14,Thu,CGKICN,Indonesia,South Korea,1,1,1,6.62,1,CGK,ICN,Indonesia to South Korea
1,Internet,RoundTrip,256,6,23,Sat,CGKICN,Indonesia,South Korea,1,0,1,6.62,1,CGK,ICN,Indonesia to South Korea
1,Mobile,RoundTrip,238,6,18,Mon,CGKICN,Indonesia,South Korea,0,0,1,6.62,1,CGK,ICN,Indonesia to South Korea
1,Internet,RoundTrip,38,6,1,Mon,CGKICN,Indonesia,South Korea,1,1,0,6.62,1,CGK,ICN,Indonesia to South Korea
1,Internet,RoundTrip,190,6,16,Sat,CGKICN,Indonesia,South Korea,1,0,0,6.62,1,CGK,ICN,Indonesia to South Korea
3,Mobile,RoundTrip,177,6,14,Tue,CGKICN,Indonesia,South Korea,1,0,0,6.62,1,CGK,ICN,Indonesia to South Korea
2,Internet,RoundTrip,277,6,15,Fri,CGKICN,Indonesia,South Korea,1,0,1,6.62,1,CGK,ICN,Indonesia to South Korea
3,Internet,RoundTrip,77,6,6,Thu,CGKICN,Indonesia,South Korea,1,1,1,6.62,1,CGK,ICN,Indonesia to South Korea
1,Internet,RoundTrip,8,6,3,Sat,CGKICN,Indonesia,South Korea,1,0,1,6.62,1,CGK,ICN,Indonesia to South Korea
1,Internet,RoundTrip,46,6,7,Sun,CGKICN,Indonesia,South Korea,1,0,0,6.62,1,CGK,ICN,Indonesia to South Korea
2,Internet,RoundTrip,309,6,6,Tue,CGKICN,Indonesia,South Korea,1,0,0,6.62,1,CGK,ICN,Indonesia to South Korea
